,0
2998,3
2999,9
3000,7
3001,1
3002,9
3003,1
3004,8
3005,0
3006,1
3007,1
3008,4
3009,4
3010,6
3011,6
3012,9
3013,0
3014,8
3015,2
3016,8
3017,8
3018,8
3019,2
3020,6
3021,5
3022,2
3023,2
3024,7
3025,1
3026,3
3027,7
3028,9
3029,0
3030,0
3031,2
3032,9
3033,0
3034,9
3035,6
3036,5
3037,8
3038,2
3039,2
3040,5
3041,9
3042,7
3043,2
3044,0
3045,3
3046,6
3047,6
3048,7
3049,9
3050,9
3051,8
3052,4
3053,7
3054,0
3055,8
3056,7
3057,9
3058,5
3059,2
3060,5
3061,2
3062,8
3063,9
3064,7
3065,8
3066,0
3067,6
3068,4
3069,4
3070,5
3071,4
3072,9
3073,4
3074,0
3075,0
3076,0
3077,0
3078,5
3079,8
3080,1
3081,0
3082,2
3083,8
3084,6
3085,6
3086,2
3087,6
3088,9
3089,8
3090,1
3091,7
3092,5
3093,3
3094,5
3095,8
3096,9
3097,0
3098,0
3099,3
3100,2
3101,6
3102,1
3103,8
3104,4
3105,3
3106,1
3107,1
3108,9
3109,3
3110,3
3111,9
3112,1
3113,1
3114,3
3115,9
3116,9
3117,0
3118,8
3119,7
3120,5
3121,2
3122,8
3123,7
3124,3
3125,4
3126,0
3127,3
3128,4
3129,1
3130,9
3131,7
3132,4
3133,6
3134,3
3135,0
3136,7
3137,1
3138,2
3139,2
3140,1
3141,3
3142,3
3143,4
3144,3
3145,5
3146,3
3147,6
3148,2
3149,7
3150,7
3151,8
3152,8
3153,9
3154,1
3155,0
3156,2
3157,1
3158,7
3159,2
3160,1
3161,3
3162,7
3163,4
3164,0
3165,5
3166,7
3167,6
3168,1
3169,7
3170,6
3171,8
3172,6
3173,9
3174,7
3175,0
3176,8
3177,1
3178,9
3179,2
3180,7
3181,3
3182,5
3183,4
3184,0
3185,5
3186,8
3187,7
3188,7
3189,8
3190,3
3191,9
3192,7
3193,3
3194,9
3195,8
3196,0
3197,0
3198,2
3199,7
3200,2
3201,1
3202,3
3203,0
3204,8
3205,7
3206,0
3207,6
3208,3
3209,9
3210,6
3211,0
3212,3
3213,1
3214,0
3215,0
3216,0
3217,0
3218,3
3219,8
3220,6
3221,3
3222,3
3223,4
3224,6
3225,3
3226,6
3227,1
3228,3
3229,5
3230,0
3231,0
3232,5
3233,0
3234,5
3235,9
3236,4
3237,5
3238,0
3239,3
3240,0
3241,4
3242,3
3243,7
3244,7
3245,6
3246,6
3247,9
3248,5
3249,2
3250,3
3251,4
3252,4
3253,5
3254,1
3255,7
3256,5
3257,2
3258,8
3259,1
3260,1
3261,6
3262,5
3263,4
3264,5
3265,9
3266,1
3267,4
3268,0
3269,9
3270,9
3271,4
3272,1
3273,1
3274,8
3275,2
3276,5
3277,2
3278,9
3279,5
3280,0
3281,8
3282,6
3283,1
3284,5
3285,3
3286,0
3287,2
3288,3
3289,9
3290,6
3291,4
3292,7
3293,3
3294,3
3295,2
3296,1
3297,1
3298,3
3299,2
3300,5
3301,8
3302,4
3303,6
3304,9
3305,5
3306,6
3307,1
3308,9
3309,6
3310,2
3311,7
3312,5
3313,2
3314,0
3315,1
3316,8
3317,3
3318,6
3319,7
3320,8
3321,5
3322,6
3323,9
3324,5
3325,3
3326,9
3327,8
3328,5
3329,7
3330,2
3331,5
3332,3
3333,7
3334,1
3335,0
3336,5
3337,7
3338,1
3339,4
3340,4
3341,8
3342,8
3343,8
3344,0
3345,5
3346,8
3347,0
3348,5
3349,6
3350,4
3351,6
3352,3
3353,3
3354,8
3355,7
3356,9
3357,6
3358,9
3359,9
3360,5
3361,9
3362,9
3363,4
3364,6
3365,8
3366,0
3367,4
3368,5
3369,1
3370,2
3371,0
3372,1
3373,6
3374,2
3375,6
3376,3
3377,0
3378,8
3379,1
3380,7
3381,2
3382,7
3383,3
3384,2
3385,4
3386,8
3387,5
3388,3
3389,6
3390,1
3391,7
3392,1
3393,8
3394,5
3395,9
3396,8
3397,0
3398,1
3399,1
3400,5
3401,2
3402,8
3403,3
3404,5
3405,7
3406,2
3407,8
3408,0
3409,9
3410,7
3411,0
3412,8
3413,1
3414,9
3415,2
3416,7
3417,3
3418,4
3419,4
3420,8
3421,7
3422,8
3423,8
3424,8
3425,9
3426,4
3427,6
3428,9
3429,9
3430,4
3431,6
3432,2
3433,1
3434,2
3435,9
3436,8
3437,9
3438,3
3439,9
3440,8
3441,4
3442,3
3443,4
3444,6
3445,3
3446,4
3447,8
3448,3
3449,1
3450,0
3451,4
3452,2
3453,1
3454,0
3455,2
3456,9
3457,5
3458,4
3459,0
3460,5
3461,9
3462,9
3463,4
3464,0
3465,9
3466,5
3467,0
3468,6
3469,7
3470,1
3471,4
3472,9
3473,4
3474,1
3475,1
3476,8
3477,8
3478,3
3479,7
3480,9
3481,6
3482,7
3483,0
3484,2
3485,8
3486,2
3487,1
3488,3
3489,8
3490,2
3491,2
3492,0
3493,6
3494,6
3495,2
3496,3
3497,0
3498,8
3499,9
3500,4
3501,1
3502,5
3503,2
3504,1
3505,5
3506,2
3507,4
3508,2
3509,5
3510,1
3511,6
3512,7
3513,7
3514,1
3515,7
3516,3
3517,5
3518,8
3519,3
3520,4
3521,0
3522,2
3523,2
3524,3
3525,2
3526,9
3527,2
3528,0
3529,7
3530,9
3531,3
3532,5
3533,5
3534,7
3535,2
3536,6
3537,1
3538,5
3539,4
3540,7
3541,4
3542,1
3543,3
3544,0
3545,0
3546,6
3547,0
3548,4
3549,8
3550,2
3551,5
3552,2
3553,4
3554,8
3555,7
3556,1
3557,9
3558,1
3559,8
3560,3
3561,7
3562,8
3563,9
3564,4
3565,6
3566,7
3567,3
3568,3
3569,1
3570,7
3571,7
3572,9
3573,9
3574,1
3575,6
3576,3
3577,3
3578,8
3579,3
3580,5
3581,1
3582,0
3583,0
3584,1
3585,2
3586,2
3587,6
3588,8
3589,0
3590,1
3591,5
3592,8
3593,6
3594,5
3595,6
3596,9
3597,8
3598,6
3599,7
3600,7
3601,3
3602,5
3603,5
3604,1
3605,8
3606,2
3607,3
3608,8
3609,0
3610,1
3611,1
3612,2
3613,2
3614,6
3615,3
3616,9
3617,1
3618,8
3619,5
3620,8
3621,6
3622,6
3623,0
3624,2
3625,1
3626,8
3627,2
3628,3
3629,3
3630,1
3631,1
3632,8
3633,5
3634,4
3635,6
3636,1
3637,7
3638,7
3639,8
3640,4
3641,0
3642,5
3643,1
3644,7
3645,2
3646,9
3647,3
3648,1
3649,1
3650,4
3651,7
3652,9
3653,4
3654,2
3655,8
3656,3
3657,1
3658,3
3659,5
3660,3
3661,6
3662,7
3663,5
3664,4
3665,7
3666,9
3667,2
3668,9
3669,8
3670,3
3671,6
3672,9
3673,3
3674,1
3675,3
3676,3
3677,8
3678,9
3679,6
3680,8
3681,5
3682,8
3683,4
3684,7
3685,0
3686,6
3687,9
3688,4
3689,1
3690,2
3691,7
3692,9
3693,2
3694,2
3695,9
3696,6
3697,1
3698,9
3699,5
3700,1
3701,1
3702,6
3703,3
3704,3
3705,2
3706,3
3707,3
3708,5
3709,6
3710,7
3711,1
3712,6
3713,3
3714,4
3715,6
3716,5
3717,9
3718,7
3719,0
3720,9
3721,1
3722,2
3723,8
3724,5
3725,1
3726,0
3727,4
3728,9
3729,0
3730,0
3731,6
3732,5
3733,1
3734,0
3735,2
3736,3
3737,6
3738,0
3739,9
3740,3
3741,2
3742,9
3743,2
3744,7
3745,3
3746,7
3747,5
3748,1
3749,5
3750,3
3751,0
3752,9
3753,7
3754,7
3755,7
3756,7
3757,9
3758,6
3759,6
3760,6
3761,2
3762,2
3763,9
3764,0
3765,4
3766,4
3767,7
3768,9
3769,0
3770,6
3771,2
3772,6
3773,3
3774,2
3775,4
3776,7
3777,0
3778,3
3779,0
3780,6
3781,8
3782,1
3783,5
3784,5
3785,1
3786,7
3787,3
3788,1
3789,7
3790,1
3791,9
3792,8
3793,8
3794,7
3795,8
3796,5
3797,9
3798,0
3799,0
3800,5
3801,9
3802,7
3803,8
3804,2
3805,9
3806,9
3807,0
3808,0
3809,6
3810,7
3811,5
3812,8
3813,6
3814,7
3815,7
3816,0
3817,4
3818,2
3819,7
3820,2
3821,5
3822,0
3823,4
3824,3
3825,1
3826,0
3827,3
3828,6
3829,5
3830,0
3831,3
3832,6
3833,0
3834,7
3835,1
3836,3
3837,2
3838,6
3839,3
3840,1
3841,4
3842,7
3843,5
3844,2
3845,6
3846,6
3847,7
3848,4
3849,8
3850,4
3851,9
3852,4
3853,0
3854,0
3855,1
3856,4
3857,2
3858,6
3859,3
3860,6
3861,4
3862,5
3863,5
3864,4
3865,6
3866,8
3867,7
3868,4
3869,8
3870,4
3871,9
3872,0
3873,0
3874,0
3875,1
3876,8
3877,2
3878,4
3879,3
3880,0
3881,6
3882,1
3883,7
3884,1
3885,8
3886,5
3887,9
3888,8
3889,0
3890,7
3891,9
3892,1
3893,9
3894,3
3895,8
3896,0
3897,9
3898,9
3899,8
3900,7
3901,4
3902,4
3903,1
3904,9
3905,7
3906,3
3907,7
3908,4
3909,3
3910,2
3911,0
3912,6
3913,0
3914,2
3915,7
3916,0
3917,8
3918,0
3919,2
3920,8
3921,0
3922,2
3923,1
3924,8
3925,2
3926,0
3927,6
3928,2
3929,3
3930,2
3931,3
3932,9
3933,7
3934,8
3935,3
3936,9
3937,3
3938,5
3939,6
3940,5
3941,6
3942,4
3943,4
3944,8
3945,9
3946,5
3947,1
3948,5
3949,9
3950,1
3951,8
3952,2
3953,2
3954,8
3955,0
3956,1
3957,3
3958,5
3959,2
3960,8
3961,1
3962,0
3963,7
3964,6
3965,3
3966,8
3967,1
3968,4
3969,3
3970,6
3971,9
3972,2
3973,1
3974,1
3975,7
3976,8
3977,6
3978,7
3979,8
3980,3
3981,4
3982,9
3983,3
3984,2
3985,1
3986,4
3987,4
3988,5
3989,0
3990,8
3991,5
3992,1
3993,3
3994,2
3995,6
3996,9
3997,9
3998,9
3999,6
4000,1
4001,1
4002,3
4003,8
4004,7
4005,2
4006,5
4007,2
4008,8
4009,5
4010,9
4011,7
4012,0
4013,8
4014,8
4015,9
4016,1
4017,8
4018,4
4019,0
4020,8
4021,1
4022,7
4023,2
4024,2
4025,3
4026,3
4027,4
4028,3
4029,5
4030,3
4031,6
4032,7
4033,7
4034,0
4035,8
4036,4
4037,9
4038,1
4039,0
4040,2
4041,1
4042,9
4043,2
4044,6
4045,3
4046,7
4047,4
4048,5
4049,5
4050,2
4051,6
4052,0
4053,7
4054,5
4055,8
4056,1
4057,9
4058,9
4059,0
4060,1
4061,1
4062,8
4063,2
4064,4
4065,3
4066,4
4067,4
4068,8
4069,5
4070,1
4071,6
4072,6
4073,7
4074,5
4075,8
4076,7
4077,9
4078,5
4079,1
4080,3
4081,2
4082,9
4083,6
4084,2
4085,5
4086,4
4087,3
4088,7
4089,0
4090,5
4091,2
4092,0
4093,8
4094,7
4095,7
4096,5
4097,0
4098,1
4099,3
4100,5
4101,6
4102,0
4103,4
4104,7
4105,4
4106,5
4107,3
4108,2
4109,6
4110,0
4111,7
4112,2
4113,2
4114,7
4115,3
4116,9
4117,9
4118,2
4119,1
4120,9
4121,2
4122,5
4123,1
4124,2
4125,2
4126,1
4127,9
4128,8
4129,6
4130,2
4131,0
4132,2
4133,1
4134,4
4135,3
4136,6
4137,0
4138,7
4139,2
4140,8
4141,7
4142,9
4143,5
4144,5
4145,7
4146,9
4147,6
4148,0
4149,1
4150,5
4151,9
4152,7
4153,0
4154,1
4155,6
4156,4
4157,0
4158,0
4159,6
4160,0
4161,0
4162,8
4163,2
4164,9
4165,0
4166,3
4167,6
4168,5
4169,1
4170,8
4171,5
4172,6
4173,8
4174,2
4175,4
4176,4
4177,3
4178,6
4179,0
4180,5
4181,1
4182,9
4183,5
4184,3
4185,4
4186,6
4187,4
4188,4
4189,8
4190,6
4191,8
4192,8
4193,4
4194,4
4195,5
4196,1
4197,7
4198,4
4199,5
4200,3
4201,7
4202,0
4203,8
4204,5
4205,3
4206,4
4207,4
4208,9
4209,8
4210,3
4211,8
4212,1
4213,5
4214,5
4215,2
4216,9
4217,9
4218,5
4219,7
4220,4
4221,1
4222,9
4223,3
4224,1
4225,8
4226,8
4227,1
4228,1
4229,0
4230,2
4231,7
4232,6
4233,5
4234,1
4235,9
4236,3
4237,6
4238,7
4239,9
4240,9
4241,4
4242,7
4243,7
4244,2
4245,7
4246,7
4247,9
4248,6
4249,9
4250,8
4251,5
4252,1
4253,8
4254,9
4255,3
4256,6
4257,4
4258,0
4259,4
4260,4
4261,3
4262,3
4263,8
4264,2
4265,6
4266,3
4267,2
4268,1
4269,0
4270,8
4271,1
4272,4
4273,2
4274,4
4275,3
4276,0
4277,7
4278,0
4279,8
4280,7
4281,9
4282,0
4283,3
4284,7
4285,4
4286,3
4287,7
4288,7
4289,9
4290,4
4291,0
4292,6
4293,1
4294,9
4295,2
4296,4
4297,3
4298,1
4299,7
4300,6
4301,8
4302,2
4303,3
4304,8
4305,8
4306,9
4307,7
4308,6
4309,1
4310,1
4311,0
4312,1
4313,7
4314,1
4315,6
4316,5
4317,9
4318,5
4319,0
4320,3
4321,1
4322,8
4323,0
4324,9
4325,0
4326,4
4327,1
4328,6
4329,0
4330,6
4331,9
4332,9
4333,3
4334,0
4335,4
4336,9
4337,7
4338,8
4339,6
4340,2
4341,9
4342,2
4343,2
4344,6
4345,1
4346,1
4347,6
4348,7
4349,4
4350,3
4351,4
4352,3
4353,1
4354,1
4355,2
4356,0
4357,2
4358,9
4359,1
4360,7
4361,3
4362,8
4363,2
4364,9
4365,9
4366,1
4367,3
4368,5
4369,2
4370,5
4371,1
4372,6
4373,2
4374,6
4375,1
4376,5
4377,6
4378,2
4379,7
4380,8
4381,2
4382,8
4383,3
4384,0
4385,8
4386,7
4387,7
4388,3
4389,5
4390,4
4391,7
4392,2
4393,0
4394,3
4395,7
4396,8
4397,4
4398,7
4399,6
4400,6
4401,3
4402,0
4403,7
4404,5
4405,6
4406,8
4407,9
4408,1
4409,9
4410,3
4411,4
4412,0
4413,8
4414,1
4415,4
4416,6
4417,1
4418,6
4419,0
4420,3
4421,6
4422,2
4423,6
4424,4
4425,0
4426,4
4427,1
4428,5
4429,2
4430,0
4431,3
4432,4
4433,4
4434,9
4435,5
4436,9
4437,6
4438,8
4439,7
4440,4
4441,8
4442,9
4443,9
4444,5
4445,0
4446,2
4447,3
4448,7
4449,4
4450,3
4451,5
4452,8
4453,6
4454,3
4455,7
4456,3
4457,8
4458,2
4459,9
4460,7
4461,0
4462,1
4463,1
4464,1
4465,2
4466,1
4467,3
4468,2
4469,4
4470,7
4471,5
4472,0
4473,6
4474,8
4475,7
4476,3
4477,8
4478,8
4479,9
4480,8
4481,0
4482,4
4483,5
4484,2
4485,5
4486,5
4487,6
4488,3
4489,5
4490,2
4491,0
4492,6
4493,9
4494,8
4495,8
4496,4
4497,9
4498,1
4499,8
4500,6
4501,4
4502,9
4503,1
4504,9
4505,7
4506,7
4507,5
4508,2
4509,1
4510,2
4511,0
4512,5
4513,0
4514,3
4515,2
4516,1
4517,2
4518,0
4519,7
4520,4
4521,1
4522,7
4523,2
4524,6
4525,6
4526,6
4527,3
4528,4
4529,3
4530,0
4531,7
4532,7
4533,3
4534,5
4535,3
4536,7
4537,4
4538,4
4539,4
4540,7
4541,1
4542,4
4543,5
4544,5
4545,0
4546,4
4547,9
4548,3
4549,5
4550,2
4551,2
4552,3
4553,8
4554,9
4555,2
4556,7
4557,0
4558,3
4559,0
4560,1
4561,1
4562,5
4563,7
4564,0
4565,6
4566,3
4567,3
4568,9
4569,2
4570,6
4571,1
4572,4
4573,7
4574,0
4575,1
4576,6
4577,3
4578,4
4579,9
4580,9
4581,7
4582,9
4583,6
4584,1
4585,1
4586,7
4587,4
4588,3
4589,0
4590,7
4591,5
4592,4
4593,6
4594,7
4595,1
4596,2
4597,7
4598,7
4599,5
4600,7
4601,7
4602,4
4603,2
4604,6
4605,7
4606,1
4607,9
4608,6
4609,5
4610,6
4611,8
4612,1
4613,0
4614,8
4615,1
4616,4
4617,2
4618,6
4619,3
4620,4
4621,4
4622,7
4623,5
4624,3
4625,8
4626,8
4627,9
4628,5
4629,0
4630,5
4631,1
4632,6
4633,2
4634,6
4635,3
4636,3
4637,4
4638,8
4639,5
4640,8
4641,6
4642,7
4643,7
4644,0
4645,8
4646,2
4647,9
4648,8
4649,0
4650,4
4651,1
4652,4
4653,2
4654,4
4655,3
4656,1
4657,4
4658,6
4659,5
4660,6
4661,6
4662,9
4663,7
4664,8
4665,8
4666,6
4667,9
4668,0
4669,8
4670,5
4671,6
4672,5
4673,5
4674,3
4675,0
4676,6
4677,6
4678,8
4679,8
4680,9
4681,9
4682,1
4683,4
4684,7
4685,1
4686,3
4687,9
4688,5
4689,5
4690,8
4691,3
4692,3
4693,0
4694,2
4695,4
4696,9
4697,8
4698,1
4699,9
4700,4
4701,1
4702,2
4703,4
4704,3
4705,0
4706,8
4707,5
4708,6
4709,5
4710,7
4711,2
4712,0
4713,5
4714,5
4715,4
4716,9
4717,0
4718,7
4719,7
4720,4
4721,6
4722,0
4723,0
4724,1
4725,1
4726,9
4727,7
4728,8
4729,0
4730,8
4731,6
4732,6
4733,8
4734,1
4735,9
4736,3
4737,5
4738,3
4739,4
4740,4
4741,7
4742,5
4743,9
4744,9
4745,8
4746,0
4747,6
4748,5
4749,0
4750,7
4751,8
4752,0
4753,1
4754,8
4755,7
4756,1
4757,7
4758,1
4759,1
4760,2
4761,3
4762,9
4763,2
4764,6
4765,3
4766,8
4767,1
4768,6
4769,4
4770,7
4771,2
4772,8
4773,0
4774,4
4775,0
4776,2
4777,7
4778,6
4779,8
4780,9
4781,4
4782,8
4783,6
4784,6
4785,4
4786,3
4787,9
4788,4
4789,3
4790,9
4791,8
4792,3
4793,4
4794,1
4795,7
4796,9
4797,2
4798,2
4799,5
4800,2
4801,6
4802,7
4803,3
4804,6
4805,6
4806,5
4807,2
4808,8
4809,2
4810,3
4811,4
4812,1
4813,6
4814,7
4815,9
4816,9
4817,0
4818,9
4819,2
4820,0
4821,1
4822,9
4823,3
4824,7
4825,3
4826,8
4827,9
4828,5
4829,7
4830,8
4831,8
4832,7
4833,7
4834,1
4835,2
4836,2
4837,2
4838,2
4839,5
4840,0
4841,7
4842,9
4843,9
4844,9
4845,8
4846,1
4847,2
4848,6
4849,1
4850,7
4851,3
4852,2
4853,1
4854,5
4855,3
4856,3
4857,0
4858,1
4859,1
4860,1
4861,2
4862,5
4863,3
4864,3
4865,4
4866,7
4867,5
4868,2
4869,6
4870,1
4871,7
4872,8
4873,8
4874,1
4875,9
4876,2
4877,0
4878,3
4879,1
4880,3
4881,2
4882,4
4883,3
4884,9
4885,4
4886,9
4887,5
4888,9
4889,6
4890,0
4891,7
4892,1
4893,8
4894,5
4895,9
4896,8
4897,0
4898,7
4899,1
4900,1
4901,2
4902,8
4903,3
4904,4
4905,4
4906,1
4907,5
4908,8
4909,6
4910,6
4911,7
4912,6
4913,8
4914,2
4915,9
4916,3
4917,5
4918,5
4919,0
4920,7
4921,6
4922,9
4923,8
4924,1
4925,9
4926,7
4927,4
4928,9
4929,1
4930,7
4931,9
4932,2
4933,5
4934,9
4935,3
4936,1
4937,0
4938,2
4939,4
4940,6
4941,8
4942,1
4943,9
4944,0
4945,1
4946,5
4947,4
4948,1
4949,0
4950,9
4951,5
4952,6
4953,1
4954,7
4955,5
4956,9
4957,4
4958,1
4959,0
4960,6
4961,7
4962,2
4963,6
4964,1
4965,0
4966,4
4967,1
4968,8
4969,7
4970,5
4971,0
4972,4
4973,6
4974,9
4975,8
4976,4
4977,9
4978,2
4979,5
4980,1
4981,4
4982,9
4983,7
4984,9
4985,9
4986,1
4987,8
4988,9
4989,6
4990,4
4991,0
4992,1
4993,8
4994,5
4995,1
4996,2
4997,7
4998,1
4999,7
5000,5
5001,1
5002,1
5003,3
5004,6
5005,2
5006,6
5007,3
5008,3
5009,1
5010,3
5011,4
5012,5
5013,2
5014,3
5015,0
5016,2
5017,0
5018,9
5019,7
5020,1
5021,8
5022,3
5023,4
5024,5
5025,6
5026,1
5027,4
5028,0
5029,9
5030,2
5031,3
5032,6
5033,8
5034,1
5035,4
5036,6
5037,7
5038,4
5039,2
5040,2
5041,5
5042,0
5043,6
5044,1
5045,3
5046,0
5047,6
5048,1
5049,9
5050,8
5051,6
5052,3
5053,3
5054,5
5055,2
5056,8
5057,2
5058,4
5059,4
5060,0
5061,6
5062,7
5063,9
5064,0
5065,0
5066,5
5067,2
5068,1
5069,5
5070,5
5071,5
5072,9
5073,1
5074,7
5075,3
5076,3
5077,3
5078,4
5079,9
5080,3
5081,7
5082,1
5083,2
5084,6
5085,5
5086,7
5087,7
5088,6
5089,9
5090,3
5091,8
5092,4
5093,2
5094,2
5095,1
5096,8
5097,3
5098,7
5099,1
5100,4
5101,3
5102,8
5103,0
5104,8
5105,1
5106,7
5107,2
5108,0
5109,3
5110,5
5111,4
5112,9
5113,7
5114,6
5115,8
5116,5
5117,9
5118,5
5119,0
5120,0
5121,1
5122,7
5123,2
5124,9
5125,3
5126,5
5127,7
5128,9
5129,8
5130,0
5131,9
5132,2
5133,0
5134,6
5135,1
5136,5
5137,2
5138,1
5139,3
5140,5
5141,4
5142,0
5143,5
5144,5
5145,6
5146,9
5147,7
5148,1
5149,8
5150,0
5151,9
5152,1
5153,2
5154,1
5155,5
5156,0
5157,1
5158,8
5159,6
5160,0
5161,4
5162,9
5163,3
5164,1
5165,9
5166,6
5167,9
5168,7
5169,0
5170,9
5171,9
5172,7
5173,7
5174,3
5175,1
5176,3
5177,6
5178,5
5179,4
5180,4
5181,3
5182,1
5183,6
5184,4
5185,2
5186,3
5187,2
5188,6
5189,0
5190,6
5191,0
5192,7
5193,5
5194,9
5195,9
5196,6
5197,5
5198,0
5199,7
5200,7
5201,3
5202,7
5203,2
5204,7
5205,2
5206,5
5207,4
5208,0
5209,7
5210,3
5211,6
5212,9
5213,7
5214,4
5215,7
5216,3
5217,2
5218,4
5219,8
5220,6
5221,8
5222,9
5223,2
5224,1
5225,8
5226,3
5227,3
5228,2
5229,7
5230,7
5231,1
5232,5
5233,3
5234,6
5235,9
5236,8
5237,0
5238,5
5239,9
5240,1
5241,1
5242,0
5243,7
5244,9
5245,3
5246,3
5247,8
5248,8
5249,0
5250,3
5251,3
5252,1
5253,9
5254,7
5255,1
5256,7
5257,6
5258,8
5259,4
5260,7
5261,3
5262,2
5263,2
5264,1
5265,1
5266,1
5267,8
5268,9
5269,6
5270,2
5271,1
5272,2
5273,5
5274,4
5275,0
5276,7
5277,1
5278,2
5279,2
5280,6
5281,3
5282,8
5283,4
5284,5
5285,5
5286,8
5287,6
5288,0
5289,8
5290,1
5291,0
5292,3
5293,1
5294,4
5295,2
5296,2
5297,3
5298,4
5299,4
5300,1
5301,5
5302,9
5303,6
5304,5
5305,7
5306,5
5307,8
5308,1
5309,9
5310,4
5311,0
5312,9
5313,4
5314,6
5315,5
5316,1
5317,6
5318,0
5319,7
5320,6
5321,8
5322,3
5323,9
5324,6
5325,0
5326,9
5327,7
5328,2
5329,0
5330,0
5331,7
5332,3
5333,8
5334,6
5335,3
5336,3
5337,5
5338,6
5339,3
5340,7
5341,8
5342,3
5343,8
5344,0
5345,1
5346,3
5347,4
5348,6
5349,9
5350,3
5351,6
5352,4
5353,1
5354,9
5355,8
5356,1
5357,9
5358,5
5359,4
5360,9
5361,1
5362,5
5363,2
5364,8
5365,5
5366,8
5367,9
5368,2
5369,9
5370,6
5371,5
5372,3
5373,4
5374,5
5375,3
5376,4
5377,3
5378,5
5379,3
5380,1
5381,9
5382,0
5383,0
5384,6
5385,1
5386,6
5387,9
5388,3
5389,1
5390,5
5391,2
5392,1
5393,7
5394,4
5395,9
5396,1
5397,1
5398,5
5399,0
5400,4
5401,6
5402,5
5403,2
5404,6
5405,4
5406,8
5407,0
5408,8
5409,3
5410,7
5411,8
5412,3
5413,9
5414,9
5415,5
5416,4
5417,6
5418,2
5419,6
5420,4
5421,5
5422,7
5423,1
5424,8
5425,7
5426,4
5427,1
5428,1
5429,4
5430,8
5431,6
5432,4
5433,9
5434,2
5435,1
5436,8
5437,3
5438,1
5439,1
5440,2
5441,6
5442,0
5443,3
5444,5
5445,0
5446,9
5447,6
5448,6
5449,7
5450,6
5451,1
5452,7
5453,3
5454,0
5455,8
5456,4
5457,2
5458,8
5459,6
5460,7
5461,2
5462,5
5463,6
5464,5
5465,7
5466,2
5467,8
5468,7
5469,7
5470,2
5471,0
5472,3
5473,1
5474,3
5475,2
5476,2
5477,3
5478,6
5479,4
5480,0
5481,5
5482,3
5483,6
5484,6
5485,7
5486,3
5487,8
5488,5
5489,9
5490,7
5491,0
5492,0
5493,1
5494,7
5495,2
5496,3
5497,3
5498,9
5499,7
5500,6
5501,8
5502,8
5503,9
5504,0
5505,0
5506,2
5507,1
5508,0
5509,2
5510,2
5511,3
5512,9
5513,7
5514,4
5515,8
5516,0
5517,9
5518,7
5519,3
5520,0
5521,4
5522,8
5523,1
5524,0
5525,4
5526,6
5527,6
5528,5
5529,6
5530,0
5531,7
5532,8
5533,3
5534,3
5535,3
5536,1
5537,2
5538,5
5539,1
5540,3
5541,9
5542,0
5543,4
5544,3
5545,7
5546,8
5547,3
5548,1
5549,5
5550,1
5551,4
5552,5
5553,9
5554,7
5555,1
5556,4
5557,1
5558,5
5559,0
5560,9
5561,1
5562,9
5563,4
5564,0
5565,6
5566,0
5567,0
5568,4
5569,2
5570,7
5571,5
5572,3
5573,2
5574,1
5575,1
5576,4
5577,7
5578,1
5579,5
5580,0
5581,0
5582,0
5583,0
5584,9
5585,2
5586,7
5587,3
5588,2
5589,7
5590,0
5591,6
5592,9
5593,9
5594,5
5595,8
5596,2
5597,7
5598,8
5599,8
5600,0
5601,9
5602,9
5603,2
5604,4
5605,2
5606,3
5607,9
5608,1
5609,9
5610,8
5611,5
5612,1
5613,4
5614,2
5615,4
5616,8
5617,4
5618,2
5619,0
5620,6
5621,0
5622,4
5623,8
5624,8
5625,6
5626,8
5627,6
5628,0
5629,8
5630,3
5631,5
5632,1
5633,1
5634,6
5635,7
5636,8
5637,0
5638,6
5639,3
5640,8
5641,6
5642,2
5643,7
5644,9
5645,8
5646,7
5647,3
5648,0
5649,1
5650,2
5651,3
5652,6
5653,9
5654,9
5655,5
5656,3
5657,9
5658,9
5659,9
5660,2
5661,5
5662,0
5663,0
5664,8
5665,4
5666,9
5667,3
5668,4
5669,1
5670,9
5671,7
5672,6
5673,6
5674,6
5675,0
5676,5
5677,1
5678,8
5679,2
5680,2
5681,3
5682,4
5683,4
5684,1
5685,5
5686,4
5687,6
5688,2
5689,7
5690,7
5691,8
5692,0
5693,9
5694,0
5695,0
5696,1
5697,1
5698,5
5699,2
5700,0
5701,3
5702,5
5703,4
5704,0
5705,7
5706,6
5707,8
5708,6
5709,9
5710,1
5711,0
5712,2
5713,1
5714,6
5715,2
5716,1
5717,3
5718,7
5719,4
5720,5
5721,7
5722,1
5723,8
5724,8
5725,9
5726,5
5727,6
5728,9
5729,4
5730,1
5731,2
5732,5
5733,6
5734,0
5735,4
5736,2
5737,7
5738,8
5739,8
5740,7
5741,9
5742,5
5743,3
5744,6
5745,9
5746,9
5747,3
5748,2
5749,8
5750,7
5751,2
5752,4
5753,0
5754,7
5755,9
5756,6
5757,8
5758,1
5759,0
5760,3
5761,0
5762,3
5763,1
5764,3
5765,0
5766,8
5767,5
5768,5
5769,3
5770,0
5771,5
5772,8
5773,3
5774,3
5775,8
5776,1
5777,0
5778,5
5779,0
5780,6
5781,5
5782,8
5783,4
5784,4
5785,3
5786,1
5787,4
5788,6
5789,1
5790,1
5791,5
5792,7
5793,3
5794,5
5795,0
5796,2
